ID;Nombres_adultes;Nombre_personnes_foyer;Age_2eme_personne;Note_credit;Encours_credit;ID_PP;Encours_credit_habitat;Montant_flux_crediteur_M1;Montant_obligations;Montant_operation_crediteur_DAV_M1;Montant_operation_crediteur_DAV_M;Montant_operation_debiteur_DAV_M1;Montant_operation_debiteur_DAV_M;Montant_retrait_carte_M;Montant_retrait_carte_M1;CSP;Nombre_retrait_carte_M1;Nombre_retrait_carte_M1.1;Quantité_obligations;Nombre_connexion_appli_6M;Nombre_de_connexion_appli_semaine_6M;Nombre_connexion_site_6M;Duree_connexion_moyenne_6M;Montant_flux_crediteur_M;Montant_pret_banque;Output
1227;2.002472629;2.152256898;59.51731714;6.948936274;110522.4413;491b6161f12b80a35d253a6aa26fa8e044e04096;110143.283;-2818.244483;10564.28879;176.5840936;2624.654468;1139.104243;1261.736214;-20.6238361;-3.502057986;CSP+;-0.095134478;-0.081998573;174628.8636;71.44670635;79.00312088;109.9942024;60.20660093;258.7014471;110407.8152;VRAI
1228;1.010652329;2.019319388;1.143057988;6.32187259;41813.92934;496f945a659086f91185cedb9abce1d1d21f0aff;41571.15921;1654.999083;6173.137409;-2567.521911;40988.74271;-2110.557288;8933.482665;-3.635304585;-7.762698942;CSP+;0.029630021;-0.03102005;167436.6439;19.71023637;22.50834913;21.7483266;187.637767;74.66053918;124036.5243;VRAI
1229;1.923743488;1.923961828;53.23478427;6.567119693;82747.05078;b6f31b1c54a63a9149f6726c7f8daa15b580d7df;82231.55768;3728.754403;3128.702319;-2125.650417;146.4724934;-1176.141384;3069.647347;-8.376243706;0.848956115;CSP-;0.076455432;0.101609005;-77508.9421;2.772799123;-0.358090629;0.289533655;540.0374263;-901.4331712;127903.6656;VRAI
1230;1.0087752;0.995316172;-0.783307008;-0.480823868;-5203.044083;895a5123d06a9c63752ba2d6aac83266beca9133;-4995.411302;-2354.544317;9084.869336;-1525.693412;2906.930082;-1773.614514;-533.6445135;1.124905467;-5.736994659;CSP-;0.108943709;0.14301562;128497.8915;43.42780854;43.3682269;52.84840297;181.0568778;1351.905651;134151.4301;FAUX
1231;0.979303387;1.88436051;-0.149746829;5.781066529;144961.7299;fdf4b6142fe17919d1b1930238cef537f187ce36;145439.5317;2149.114539;888.1305871;2506.91763;5035.863077;-957.7700495;2866.246557;3.501018531;-6.647827055;CSP+;0.054424855;0.02227632;-335705.5658;18.2756207;9.789722784;14.36332073;229.4454413;3162.435806;156529.7285;FAUX
1232;1.946864738;1.941264837;49.59958852;12.87064594;187114.8768;5baa06e87e45ee359c60e5039d572470f2428c3a;183567.8135;8812.470882;1565.191692;4422.289333;5477.88921;6125.932398;6957.443277;9.251411582;14.40359097;CSP+;-0.040143091;-0.019472133;208991.8693;0.325221464;6.850246088;12.57320771;481.798221;2582.240222;118619.6329;VRAI
1233;1.95660192;4.97137328;42.64633561;6.877025852;70679.42784;01afb1e1d9e25dfbaa9e961b428b28d6dff1f5a5;70123.83731;-1142.614903;841.4118018;2783.133442;4306.545891;1098.190411;1836.328994;207.2871887;718.79498;CSP-;0.109525911;1.084000364;45116.74764;5.615316808;8.769904292;12.53800877;6.488856984;4460.964614;125948.5829;FAUX
1234;2.037289383;2.15848216;67.5289868;-0.01871661;2630.318853;a14f77c8e885061039160b91fdc7c4e8b7afbfcf;2676.249682;2082.055323;-4970.188362;-2002.650348;1277.960691;-1385.11388;1161.936871;11.09135778;14.34627639;CSP-;0.152583751;0.09009944;-195810.6242;5.134877162;10.54742103;10.01638484;191.1523498;-957.0678702;136216.8479;FAUX
1235;1.998312139;2.033313062;68.34968254;-0.644544264;-2087.299456;c4350f501622de8537cb4419b37e2e946c32ea1e;-2210.410287;135.8551153;9054.005025;4310.022169;2171.571512;4423.547204;2078.216356;126.6379988;107.7550885;CSP-;1.06805965;6.13777173;82508.95961;-8.867539286;-8.050464181;-11.03247399;-13.93245881;2675.8126;129179.5832;FAUX
1236;2.079392491;4.080975138;35.48260959;0.181920803;3043.550506;d434c6cefc5bae962c4241168aba2aae8934ae6c;3135.878092;-2487.070707;7339.475221;-54.9719002;-167.1778456;-414.3441119;1188.509285;-11.53392119;-7.550253454;CSP-;0.051389609;0.000269408;92811.22177;-0.440509903;0.273075696;-0.181801205;18.40038119;1852.132616;131778.9156;FAUX
1237;1.964474146;2.959625663;42.2207093;6.567743682;77887.11595;6c2e2d95b5eb6029e487413cc0b951b317c886d9;78720.24122;2300.295978;-3191.829222;1787.511048;1822.614292;3493.073223;-2923.043776;-1.777068207;-1.683182929;CSP+;0.055957889;0.047318654;-303481.3387;11.56363609;12.4898467;15.99273288;23.55330525;1107.79478;136609.4729;FAUX
1238;1.997929433;2.042676258;47.45823351;6.315996688;43927.86828;b3654f5547c10c67c879b140e8bee84d513d943b;44780.04473;-924.7191636;-4052.183246;2136.348968;465.8754857;1356.111062;-2080.905421;7.160033424;18.79132855;CSP+;-0.056667126;-0.049715081;-214464.7778;14.4573321;16.81797486;22.01499597;114.6983342;3385.649974;131190.5309;FAUX
1239;1.933961777;3.9453413;38.68382114;6.285805941;251863.751;d8c6c417c2559c3dcc0cec93f6c56320170965ab;252116.361;-1590.505087;5445.056679;39098.80097;33301.12207;-2332.550383;3028.311261;23.05644834;24.96930126;CSP+;0.056943504;0.094878499;86303.43772;-2.991128178;-6.090364256;-6.68397967;484.6960953;42160.75068;523797.8708;VRAI
1240;1.929539927;3.952537596;29.00173095;6.36823208;258571.2011;030df1a99725ccfde361432a3563c527bb578592;259317.8362;7980.806102;8916.79683;15250.57932;14050.96389;11209.92187;-1076.151226;4.320808666;15.15199609;CSP-;-0.013608679;-0.050779017;156939.1477;0.931204816;3.3369134;2.83653843;184.8478132;18553.09452;267464.6942;FAUX
1241;1.888998655;1.936058632;55.25753828;6.717585012;8331.434625;01ab5bc4ac34d7ab81864db8d935bddccdf391e0;4469.824938;1325.668178;11144.99803;-165.1443102;2563.864825;357.598987;-33.88404816;-6.170804551;-4.339581006;CSP-;0.027115889;-0.050206791;173500.1328;11.75901379;9.378215399;13.39562232;114.9965132;-154.6417516;5068.835384;FAUX
1242;1.97135677;1.894360913;76.67881066;-0.088582549;-18258.8099;e17573908172fef8b8ab06b52a90ec0ebcb74fa5;-18259.47948;-693.3936287;-2995.891726;5423.247476;-2155.825823;4189.039517;13292.07625;-15.09022336;1.064813423;CSP-;0.069378133;0.144675998;-117194.5272;63.73533018;107.0825568;115.0465481;164.9487022;-1490.76228;119177.1454;VRAI
1243;2.032993315;3.918670935;36.24806201;6.471320346;123067.5131;50897d25fd5d4d291a95b97013995e18e9ba1191;123075.179;639.8339687;2767.032903;1240.404185;3897.565076;1316.180667;1297.232324;12.64522829;13.0715401;CSP+;0.011502303;0.064139388;134277.4027;2.496997118;2.088886493;2.653703515;-26.129036;1528.28812;127923.4358;FAUX
1244;2.036999692;3.119966042;50.44307451;6.17347064;44762.61173;c94fa2d40c7f906beb6da429aa91335238bf88db;45049.42991;6404.445545;6611.748482;3968.886287;1237.029141;4093.271271;8999.653124;0.528608056;-2.821800168;CSP+;0.045129078;0.039910726;81449.01681;9.8016981;57.34805994;78.97839105;19.83141932;2630.278098;142911.1865;VRAI
1245;1.969054041;1.859629007;49.78929755;5.914271726;-3199.251701;0bb2eb476cd7b032aca474458dff54079b557ea2;-2631.935327;-1144.043547;4829.564537;-376.6427203;-1124.910569;1205.953184;-1307.186827;-8.297006938;-16.71261673;CSP-;0.058387956;0.082360198;127396.7853;22.17409388;22.13425225;31.4948961;109.2440138;689.3648272;131276.1219;FAUX
1246;1.987704493;3.997886797;39.11623181;-0.137766126;-4016.364411;e0243f89df10fcbccbc4e17774938d22d11fc3fb;-4096.954968;2285.911725;1744.806644;-362.1512788;4433.474301;-3143.436852;11435.7892;-9.063059146;-5.093065359;CSP-;0.021672602;0.118469561;12057.7147;79.74160253;80.65262839;83.67032515;145.8347623;3225.196824;129677.5008;VRAI
1247;2.005156065;2.047102955;45.75430435;6.178171752;48869.06486;d15bae2c51b65d1315be064efbe6710c0fa8c8c2;50220.54403;-2030.61557;347.9576888;5426.04633;4636.328127;2800.544565;-107.835581;6.29036531;4.334556502;CSP-;-0.031828122;-0.020204234;-85174.92483;19.35872106;16.46267613;16.23610315;23.6196153;3485.374505;130398.4076;VRAI
1248;1.993720855;3.114167809;36.53861868;6.828465178;21089.46329;88a60523bb740ff69d81e3b58526a1f1471d2f47;13957.54997;5881.246298;8319.099581;3217.25971;461.2263936;9181.657489;7093.876667;6.177001953;18.74941422;CSP-;-0.025808955;-0.05202339;368283.2071;10.42507428;9.151337633;11.69792331;89.63491681;4453.220987;13228.12431;FAUX
1249;1.909425121;1.853549222;26.21834992;-0.33272453;-13929.76353;bba599af383358f0d5e1512adce26356a36c4066;-13573.79221;1581.114032;10114.24006;-3681.577069;1106.108792;-3473.275244;1680.475287;14.01810489;21.6843394;CSP-;0.065242972;0.055122703;151684.5692;21.27761157;28.16915515;26.53440355;170.0421033;247.9761443;122570.9256;FAUX
1250;1.009052554;0.97376833;0.296640187;6.329689983;138265.9839;92ae0c40925d690a099b97a3cbfff0ac347490fc;138067.6874;30867.12501;3077.448345;9427.53999;4094.101689;9892.569566;177789.6833;1.062862824;5.520045043;CSP+;-0.026821968;0.013425564;52868.04046;5.356325402;3.949676225;6.141525811;333.8997522;7299.746741;146678.4064;FAUX
1251;2.089006428;2.083759263;46.72439595;0.343948624;-9610.547997;70708a774d41bd2a6191cb9215ff1f433a0ff9c4;-9488.091865;575.0043684;10577.97236;987.5093406;2677.074578;1443.143811;5195.747895;-2.558279292;-22.08492622;CSP-;-0.095822565;-0.128303655;471552.6043;22.16724416;35.34230849;46.87935436;45.31073689;266.9194965;124979.7679;FAUX
1252;2.02475201;2.062147234;67.33861398;6.887235975;586.1507808;cdef260efbc12109ddf4fd436919bc8317565f66;-4953.842523;5152.874606;4182.572817;14844.19942;3151.285118;12801.14356;3225.904005;9.822522914;10.69281965;CSP+;-0.011928578;0.010839732;155350.8235;49.46826038;49.63724741;58.37343678;200.7899956;1883.882883;-1536.29469;FAUX
1253;1.004004651;1.026660775;-0.091097134;-0.081008695;-248.8316953;b5796bf2a781a48d2b7bcd3ba1c34a98893226cd;624.5498865;-3061.901955;11155.96656;3196.041341;955.0681281;5030.074491;-1995.100662;548.4185604;69.68492495;CSP+;4.865701297;0.734741861;205896.7723;1.982414961;0.100760397;-0.320143651;-3.119389683;-410.5138473;127861.2922;FAUX
1254;2.004073414;1.892094379;58.43882305;6.267303029;136836.3746;0c1f84afe81894ed6b3aa8d7d75c35e30634261a;136250.7459;321.388313;399.9244741;34617.02314;15912.25068;56700.75305;20200.61135;-17.14429931;1.649820275;CSP+;-0.025347004;-0.059830764;-141034.6395;69.82949969;75.5105307;77.43029372;191.3047295;34000.12763;129822.4155;VRAI
1255;2.0392225;2.130149532;29.81916724;6.658621344;74651.98868;ca26b32036442c38f3bef2100b3f0a2d4961cd69;74932.53332;-0.674548453;146.3587428;-1627.424799;-3409.566104;-39.71875685;3454.120922;2.629616138;28.15775259;CSP+;0.092007417;-0.02142455;54180.64941;4.181225787;3.926158825;4.742234241;-12.87758274;1232.200289;126802.4488;FAUX
1256;1.978878765;1.853136928;51.26200264;7.179210104;8405.18883;c914041cf5d01f986dfd6994e189ce3f2be0bca9;4459.670278;-1847.478819;12736.37392;-2582.529456;1757.457979;-4544.612072;-1838.305747;-16.96112147;-11.77680467;CSP-;-0.026820862;0.966211195;1032282.362;2.073539111;0.994904121;0.605558227;8.95865389;698.203897;4150.699447;FAUX
1257;1.968744266;1.995754221;55.92855073;6.576341437;9264.699449;d2a3340b8cf18182f756e16c3e117a127ed9dfaa;-9645.961933;-1155.797538;108.3916515;349023.7444;203554.1814;26072.7332;8443.364511;11.61277244;7.820616134;CSP+;-0.014278355;0.048190697;146964.4092;3.631096122;7.679665702;9.709656306;-25.51256918;341510.8338;128219.2873;FAUX
1258;2.112089551;4.089769415;48.8106614;6.249551867;3627.721825;4bb9a6b8bd54d4f8e0dd26d279a87242941ef2b7;4018.91347;725.024424;6428.854559;-2688.098447;-637.0347176;-2416.327707;3761.451872;-9.513138074;-2.315257979;CSP-;0.143611474;0.06001402;-25445.35725;1.493881747;1.096888991;1.357641169;8.703200069;-1139.792836;128934.7897;FAUX
1259;1.94334723;2.008272624;26.62761879;13.257849;221702.95;facef0aaa857e8bbc1144080b76840c0c0a36835;220524.5341;2142.11385;-9342.509416;762.8374492;1499.882727;-1768.636258;-218.9781924;-6.790900694;-13.52674797;CSP-;0.027490975;0.035532314;-299563.1259;6.899238042;8.700913262;10.44385977;146.6667213;1844.433203;225154.8008;VRAI
1260;0.944339217;0.831798668;-1.236344312;6.379550301;140289.5702;407ac15ac8cb3fc776736b2fa5c36b1b68f9953f;140669.9674;5178.734006;5334.421051;5024.734098;9160.010609;6848.835865;4080.643159;3.887465711;-5.170731886;CSP-;-0.054178427;0.024899351;62698.21329;24.55239066;25.06681347;33.20587293;171.4147655;6093.654283;158212.2467;FAUX
1261;0.920658482;1.003268875;-4.5305727;-0.718457199;-16806.43676;370d655f3f2d28f14d4eaef6751e963dcfc86b63;-17142.57889;-1598.839135;-6120.142353;45914.01474;48154.59996;20883.82604;1488.908529;1.469565736;112.1640668;CSP+;0.138628116;0.144863623;-114847.6136;3.728485787;1.039310885;5.469688395;79.90572427;-1684.620231;127618.1488;FAUX
1262;1.995862876;1.953015258;47.28239208;6.218046927;111825.0885;a89549f9b032237e2a3ffa7add902c871d1927d7;112405.2311;159.9999957;-834.4463595;6700.292104;5584.685983;5935.672771;-3245.598282;-0.664256487;-5.747894505;CSP+;-0.147647378;-0.204722024;185972.6111;2.935187698;0.971188022;1.443134578;221.3715769;4205.018371;137591.731;FAUX
1263;1.986254405;3.061503795;31.38750192;-0.372126173;-4164.612447;7f1a0e86296812bf90a5b63e8bcd64680cf95a36;-4135.116152;2332.007369;10323.31786;-366.2775991;-68.44693064;694.7187989;-1244.931134;24.75196696;21.27948418;CSP-;-0.021603087;-0.014445674;72149.96479;6.048231228;7.026645174;6.966688349;34.51897564;-2061.880412;133678.9925;FAUX
1264;1.944944681;2.030143123;83.22706218;-0.276990071;-4648.965858;554ae0fa38042a8fd505cd88c5eaa7c7204d6312;-5065.897708;1343.813874;152190.5275;281.2430316;-266.7084758;-593.4382092;9266.630397;-3.453557755;-5.623317576;CSP+;0.023692025;-0.047092244;2997568.408;0.109716658;-0.709008513;-1.21131988;-0.367089174;747.4930105;130682.3315;FAUX
1265;0.963357628;1.065493055;-1.841365185;6.704488918;128229.1504;1f5583744a5fc1927973216a877d3934e5f2b20c;127690.8585;6444.616028;-2214.051265;2089.576762;-1787.43671;4147.099214;2002.051936;-10.01906405;-35.50323727;CSP-;-0.046619106;-0.073207319;-121359.8888;0.197698122;-1.597536161;-2.616029248;253.8618359;-61.5497234;130109.4872;FAUX
1266;2.098340224;4.255339664;40.63785321;6.996164119;211912.1072;cc20b91848647d351ceac997b6dabbccde3f4fe9;211356.9995;9676.653168;2279.63077;1207.978814;2127.863514;6400.226224;12474.6249;12.28303533;8.989214529;CSP-;0.144057753;0.171511499;222693.7946;2.978760375;5.308164643;4.99244034;187.7019315;2196.88651;216372.9629;FAUX
1267;1.942643919;1.856511037;67.48945871;-0.336025347;-12083.92981;77bbf4b48bfd34b2b27ad392e83d981dcdab4a2c;-11729.96372;-1331.476698;8409.170248;2367.174787;510.2324811;-822.1495451;-1802.361476;-7.074738365;-12.32692787;CSP-;0.02273806;0.020285969;27534.75544;1.410206192;1.498056469;2.593766179;-9.592680912;3451.347371;128798.2901;FAUX
1268;1.057815606;0.963814576;3.671023966;6.615863115;102094.4926;0233acffb03f902ce4376e304021728ded69025d;102277.4659;2969.652935;11179.7102;2300.390902;1309.131914;2244.361645;1449.858874;9.954131064;11.50936486;CSP-;-0.022989808;-0.072686261;97325.18481;49.32617808;70.84345936;86.37034396;35.72629635;1616.806226;95788.63434;FAUX
1269;1.973406436;4.78189207;34.40243863;6.239259068;111317.6754;29e07f7c316f30f6274cf9bd83a026617e78f946;111410.3685;1353.711292;9618.965867;123457.0409;5066.008915;124052.1185;-5494.822608;-4.57315495;-16.11504991;CSP-;-0.042634102;0.90865974;372225.977;12.12171544;9.642071386;14.04548722;97.39125717;4921.371925;119549.0752;VRAI
1270;2.070842091;4.048595651;41.79914066;6.47215261;227726.0085;4630a26c5ebebc15be8aa151c2e895b07840f1a4;227841.9749;3007.973485;14801.382;6171.91681;6865.824923;5875.49525;5435.888739;-7.906857638;-7.371279243;CSP-;0.092823026;0.016870771;375733.7757;102.3049713;132.9272997;164.9079;75.80887336;4622.679353;129426.5871;VRAI
1271;1.962703515;1.92046179;26.71601644;-0.219193213;276.2598119;4cdf13293e56fe359fcc9bd46334d5bd07a86f8a;-142.8102535;9440.107807;544.3426195;17151.19492;6712.637011;14235.02505;2026.500791;-11.14048016;4.703043721;CSP+;0.850070463;0.877116291;-144818.2363;50.46440033;61.54040475;77.97465604;184.9887296;12986.15176;131198.852;VRAI
1272;2.06828711;1.976560562;73.94990151;-0.076424687;-1335.815121;26e35f65d7c8527148bb992712889dbb91766c8e;-1156.404998;-2080.661106;-3849.884975;-4427.000274;-2408.841602;-6520.795502;-3035.470576;5.724530298;-9.832552443;CSP+;-0.086791021;-0.0620866;-48962.84844;-7.094054008;-5.866682533;-7.895586841;70.35544355;-560.2667067;129432.6674;FAUX
1273;1.99968951;1.983521746;44.13928187;6.529264641;18136.73964;1fa5822d52d48b64c366025dedf7ec490543d77c;7955.237654;-2040.345284;1688.381698;-5858.320271;-1041.280542;-8429.553384;447.5685701;845.965578;574.8305701;CSP-;1.889405852;0.932313734;114800.6994;-1.368634415;-1.772442303;-3.089715011;4.994756306;490.7119821;130216.155;FAUX
1274;1.034791587;0.985306139;1.507917819;0.331259637;2905.508646;8110080a7af9caabc9e34aee5110cf622384f934;2962.267048;4866.205366;34879.28897;5432.152352;3697.645725;9507.970942;-2140.026438;-21.75243919;-34.22963031;CSP-;0.013825467;0.037227848;3385192.935;0.198378206;0.764139165;1.983418654;309.1292981;2216.766755;135997.2311;FAUX
1275;2.059463718;1.920488994;35.20299213;5.685680768;178303.2865;15aedbe4c81d5bd45ae6ad5f4d9f498f8b72c231;179995.8286;6745.644004;14340.47383;7459.087701;2096.474409;8123.049292;205670.0159;-36.44916718;-61.64025745;CSP-;-0.170264266;-0.182124813;337419.0996;-2.825653369;-1.389091705;-2.694246692;313.2012262;5773.829711;188063.5446;FAUX
1276;2.002804354;1.960297447;76.77665978;0.65830877;-5293.705602;c95dae95476b581f1fbfb71f0af5a80f92cc5858;-6760.931602;2882.038951;67530.51086;-11.0338041;901.3049208;2447.949556;-6349.50386;-4.06423459;10.40964565;CSP-;0.018022718;-0.037691573;83971.85379;170.5268114;129.1177138;177.7042174;77.60509166;2494.551352;125444.3696;FAUX
1277;1.024684715;1.01525975;1.026619466;-0.287301014;5357.026706;4e832250f4c7de7354503f7282eb938a52f08c05;5228.363486;2156.886978;565896.7798;967.3394095;493.8032644;1969.473387;15986.06944;-5.449073956;22.96969952;CSP+;0.021550259;0.139230447;41633478.7;1.57305048;-1.106574318;-1.592222328;12.16640672;2074.343733;127556.2896;FAUX
1278;1.020747078;0.982503065;1.805991487;0.47091733;-1073.538438;6abc5424435cd25e858f41a7b9ef26e853955b5f;-2047.786488;-3348.650939;11907.47715;3409.672091;1097.672872;4530.925141;-4778.742773;-15.41104453;59.868689;CSP-;-0.06294449;0.001468391;181724.4926;116.0611824;117.0588439;147.0388594;55.04311728;-12.99449988;129464.199;FAUX
1279;1.988440881;1.973459156;42.14660675;6.40071328;120366.559;d8be0b95fd4847187c987ad09b70a05296800d21;120782.7582;23063.13315;-6451.63693;1615.405021;2012.860989;-506.6401686;16086.09292;1.52762094;15.09766738;CSP-;-0.017007134;0.017399655;-172539.6046;16.98462201;20.13026074;22.85013138;104.0561152;3221.109047;133547.882;FAUX
1280;1.988036213;4.043293245;37.31622025;0.075947189;-7086.945796;91c10256323acfa713c1d9d7321807e273b8e54e;-7104.857818;8723.584836;7779.647503;-703.0584333;-551.7774889;-2546.645715;4848.716184;1507.611217;305.6755256;CSP+;-0.033459399;-0.074590485;311415.0728;38.13990666;49.93988681;56.83016968;66.31433939;337.7200944;127395.6555;VRAI
1281;1.967799787;2.867790262;42.07341198;-0.219960652;-12416.5031;e72d420343f3a7f35c02080a253b36e3bc49772b;-12479.76715;2298.259011;1506.95979;1127.399931;-923.5248594;1798.475727;3550.409662;10.31703583;110.6882892;CSP-;0.043327785;0.137917302;59442.30507;-3.540069281;-8.394705016;-10.74701422;-8.053170254;1855.661376;131077.6886;FAUX
1282;1.982537039;1.799094676;30.54663445;6.258215565;230239.0653;563eb4777b4528c2b86cba58ebd737587c0684a2;231284.7386;5457.419743;9475.045076;249.0202433;5058.575656;3145.075162;-9360.051656;3.676333432;7.955715487;CSP-;-0.090444407;-0.090159403;210623.2575;4.436386196;2.847109985;3.630818544;95.18821283;3975.936603;237829.3117;FAUX
1283;2.007967118;2.166756873;33.18716704;5.978271582;195660.069;c7389e36bc64cce65e12c9371c9393c764b4b6af;195699.2027;4219.392182;2910.454499;6112.232459;3175.602528;4179.421343;-1439.737229;9.52859896;12.93016242;CSP+;0.165404047;0.074474967;25482.10099;9.811185777;11.19974114;15.23338631;7.049186044;5052.152506;121196.5232;VRAI
1284;0.895634763;0.853928744;-3.782367498;-0.055489788;-13949.32828;b75b7a25c04714adc71a013b370decda0bccf9f8;-13453.69102;1921.855158;14863.5479;1025.196169;869.0587661;724.9897808;2794.739791;1.609481334;-6.190612701;CSP-;-0.05547707;-0.012050718;470889.408;38.87609946;37.81259437;44.99009778;181.7769712;3243.086533;124641.5533;FAUX
1285;2.073508693;2.192195015;48.53698639;6.783599821;119493.2918;d3f199e757a66a764720d19345f86f148aa43743;117844.0919;1624.50857;8520.329421;-2001.72813;1577.26776;673.328921;5578.350404;-18.13538895;-12.26324483;CSP+;-0.031095597;0.004957028;142058.3357;7.171974691;10.28409581;14.68470609;45.34955316;118.4418902;134702.3538;VRAI
1286;1.894464037;1.961257426;27.93714787;5.79104835;141290.7309;6b7475ee8f31d35db072e28f37a8d46d83196c70;142146.2142;5272.392437;2377.111592;147.9305941;6243.161189;1889.876362;3926.258361;10.82814522;6.585346971;CSP+;0.071189925;-0.020760085;-219409.8763;49.17734736;64.41553861;69.46094803;89.11646653;3229.534091;130776.1694;FAUX
1287;1.95218587;2.00695187;75.08070308;-0.525064483;-14931.85712;fcb6aea2bc4d5457b9ec355089d65a5f46997414;-14847.69827;4110.576699;284481.7546;3615.892828;1404.99309;1346.722508;13669.92859;9.334553632;-1.699018935;CSP-;0.026942417;0.036654751;1709926.095;-5.965655757;-7.143494551;-7.974738598;23.0601119;1662.113172;124717.2389;FAUX
1288;2.018080806;2.08858293;51.97103536;6.69527981;190629.1024;1908c99a1fcf1847f8d0f70404063bce89290dcd;190821.9208;13960.04704;3480.522345;7090.105935;4702.274424;9523.226488;3052.661894;8.073293703;26.29598233;CSP+;0.066277915;0.124465166;179083.3972;22.86558112;32.37742215;34.96391892;190.1241822;3022.375514;197656.8109;FAUX
1289;1.975505523;3.939381659;37.00867492;6.210540989;-10296.69025;25132b92bbe3c7ee52aca32a6f6615938b543653;-10370.80163;-809.4628238;2112.09355;-2372.997071;1205.9818;-3313.837247;3604.566967;8.211299362;23.25472141;CSP+;0.028127179;0.074862041;-102773.3753;4.255004815;2.793464414;5.435476324;162.908112;-895.4976262;123984.1719;FAUX
1290;1.963967651;2.974314169;27.90956081;6.002973522;219933.1711;6cfdf71822fe1d95b5e28b656a3bfdc1ceb7c24c;220148.619;10335.44384;4699.789328;9342.168007;8433.382328;7655.436574;1235.743221;13.96229751;24.13718857;CSP-;-0.002180446;-0.0276848;118763.4538;9.093799614;11.13663316;11.11268175;264.2177233;4451.107075;228197.3417;VRAI
1291;2.028382071;4.083980735;38.54718302;6.358004809;124632.0395;5012e594755b55167f50eac166fa862885a3977a;124697.1732;6081.982751;3000.780272;3663.250707;5495.497985;1037.334531;10659.00421;-17.31753896;-20.84150577;CSP+;-0.061721652;-0.063081899;180867.8143;21.77155527;23.17642592;36.17247565;92.98007325;4704.503132;133379.9227;FAUX
1292;1.10699884;1.202140017;5.035358837;0.283518173;-10887.49892;12b61f7c04ffbe33feaed51eadfc6e24f2b60719;-11012.71058;5797.457526;2028.451173;-1114.205433;639.4823189;-1625.713288;-1815.709998;207.681396;61.56420162;CSP+;0.023656772;0.020798001;-49526.39214;19.19396101;33.61831179;39.71666293;67.68302989;-51.0741347;126937.2875;FAUX
1293;1.951347456;2.837374745;41.910851;6.257240976;105187.834;3d0461a56a90b2e4a9768cb15d66a39fa09665f1;104955.1407;5191.983391;-2866.505161;1347.720615;2056.23424;2888.04058;281.5133369;4.830411199;11.82946821;CSP+;0.129925318;0.156144428;-3860.329671;13.25299072;23.73703498;28.91650493;41.75242938;158.9316009;131084.2867;FAUX
1294;1.063692889;1.118978261;2.963771667;7.22176936;78451.00361;c24bb36977a8815b4c261dda5f3be963d098274a;77927.65799;4689.276841;-319.8938778;7403.007336;131.7848114;7001.172606;-1382.485238;-4.956914545;6.122415157;CSP-;0.036260969;0.038898063;19062.42856;18.14132269;14.46289316;21.4175152;229.7190654;3094.335064;131510.4263;FAUX
1295;0.979412831;1.014062928;-2.371155402;0.042637723;-5641.297451;9e4bb27029b5d410c9e464a4555d090535997571;-5497.340326;3612.348166;-5585.293992;-872.5750818;2490.14159;-2973.286688;1469.16408;22.42225462;9.281135154;CSP+;-0.055720402;-0.084938403;-357796.1048;-2.435946175;-2.789261997;-2.346400803;1.101672467;675.7405978;129401.4993;FAUX
1296;0.978869388;3.032697691;0.036323423;6.990503656;34901.77679;0c93b7ac1e671214b0c7c9660a80953a97b7be7b;34405.69786;5067.149675;2301.323487;8922.224564;5632.039241;8315.50836;2261.270683;-5.870905961;-8.208919264;CSP-;-0.125845165;-0.05821779;-151642.1603;16.9587379;19.97088536;19.02875056;123.0888165;3189.566212;130767.3015;VRAI
1297;2.019232873;1.947827309;76.71632102;-0.164546838;11644.48185;df9ec532d937a49c73c6f34e9ec78e49d17da16f;11389.70426;2302.102971;11854.90492;4158.171102;-2436.583403;3532.046507;234.7620322;293.9731107;296.6032372;CSP-;0.970213716;0.989575019;180394.4752;-2.759702938;0.083408691;0.775817474;13.00373224;3229.620433;137821.9317;FAUX
1298;0.985915716;1.000163962;-1.347609685;-0.2960679;7960.344684;4d84dde0fa9f06dea2218e0003001f3d24016a71;8952.921833;989.5067509;9590.026525;1901.008125;3061.455537;2721.106756;3807.89583;-7.408869083;-2.752873179;CSP-;-0.058991038;-0.070684929;430390.3359;4.028719054;6.878954584;10.464234;-21.59515284;2389.64672;130068.1255;FAUX
1299;0.991801136;1.066987264;0.248487835;7.224168228;68005.47271;f499f947a869c7193f030e5535d37e25ed07bd49;66576.2016;-1027.897398;-2656.571674;4334.49296;213.8214589;3583.816764;-1147.662562;-11.27240983;-5.524065426;CSP+;0.034481668;0.124372984;-56954.20303;0.749388046;4.761423711;6.851084775;17.53549017;2036.386919;57110.64478;FAUX
1300;2.038155394;2.114413673;54.47234892;6.343186212;33784.76151;1dea4d18379fa88cbba95812542dad7c317b9968;-3522.222017;-4784.176733;-2830.215367;27949.33618;7686.806025;7978.687785;3388.26406;10.01306668;13.48106741;CSP+;-0.077904738;-0.1000718;-127218.7991;30.3637141;38.79632803;45.74869232;81.44604913;856.7651849;35193.90845;VRAI
